case_id,process_activity,Auftragsnummer,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
3330_949_52,Waren kommissionieren,3330,230,Hochregallager,Packplatz,2022-04-26 17:35:00,???,True,Packplatz
3331_414_98,Ware vereinnahmen,3331,171,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
3331_414_98,Waren lagern,3331,171,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 16:26:00,True,Hochregallager
3331_414_98,Waren kommissionieren,3331,171,Hochregallager,Packplatz,2022-04-26 18:31:00,???,True,Packplatz
3331_414_78,Ware vereinnahmen,3331,171,Wareneingang,Hochregallager,??? ,2022-04-26 07:56:00,True,Wareneingang
3331_414_78,Waren lagern,3331,171,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 16:26:00,True,Hochregallager
3331_414_78,Waren kommissionieren,3331,171,Hochregallager,Packplatz,2022-04-26 18:31:00,???,True,Packplatz
3331_753_98,Ware vereinnahmen,3331,419,Wareneingang,Hochregallager,??? ,2022-04-26 10:32:00,True,Wareneingang
3331_753_98,Waren lagern,3331,419,Hochregallager,Hochregallager,2022-04-26 13:16:00,2022-04-26 15:28:00,True,Hochregallager
3331_753_98,Waren kommissionieren,3331,419,Hochregallager,Packplatz,2022-04-26 16:20:00,???,True,Packplatz
3331_753_78,Ware vereinnahmen,3331,419,Wareneingang,Hochregallager,??? ,2022-04-26 10:32:00,True,Wareneingang
3331_753_78,Waren lagern,3331,419,Hochregallager,Hochregallager,2022-04-26 13:16:00,2022-04-26 15:28:00,True,Hochregallager
3331_753_78,Waren kommissionieren,3331,419,Hochregallager,Packplatz,2022-04-26 16:20:00,???,True,Packplatz
3332_124_92,Ware vereinnahmen,3332,105,Wareneingang,Hochregallager,??? ,2022-04-26 08:13:00,True,Wareneingang
3332_124_92,Waren lagern,3332,105,Hochregallager,Hochregallager,2022-04-26 11:52:00,2022-04-26 15:04:00,True,Hochregallager
3332_124_92,Waren kommissionieren,3332,105,Hochregallager,Packplatz,2022-04-26 15:25:00,???,True,Packplatz
3340_290_21,Ware vereinnahmen,3340,310,Wareneingang,Hochregallager,??? ,2022-04-26 04:14:00,True,Wareneingang
3340_290_21,Waren lagern,3340,310,Hochregallager,Hochregallager,2022-04-26 07:22:00,2022-04-26 15:09:00,True,Hochregallager
3340_290_21,Waren kommissionieren,3340,310,Hochregallager,Packplatz,2022-04-26 16:25:00,???,True,Packplatz
3343_791_48,Ware vereinnahmen,3343,47,Wareneingang,Hochregallager,??? ,2022-04-26 01:50:00,True,Wareneingang
3343_791_48,Waren lagern,3343,47,Hochregallager,Hochregallager,2022-04-26 02:13:00,2022-04-26 13:19:00,True,Hochregallager
3343_791_48,Waren kommissionieren,3343,47,Hochregallager,Packplatz,2022-04-26 16:02:00,???,True,Packplatz
3367_430_27,Ware vereinnahmen,3367,250,Wareneingang,Hochregallager,??? ,2022-04-26 08:35:00,True,Wareneingang
3367_430_27,Waren lagern,3367,250,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 11:10:00,True,Hochregallager
3367_430_27,Waren kommissionieren,3367,250,Hochregallager,Packplatz,2022-04-26 13:28:00,???,True,Packplatz
3370_641_41,Ware vereinnahmen,3370,78,Wareneingang,Hochregallager,??? ,2022-04-26 12:49:00,False,Wareneingang
3370_641_41,Waren lagern,3370,78,Hochregallager,Hochregallager,2022-04-26 12:52:00,2022-04-26 09:41:00,False,Hochregallager
3370_641_41,Waren kommissionieren,3370,78,Hochregallager,Packplatz,2022-04-26 12:32:00,???,False,Packplatz
3397_138_91,Ware vereinnahmen,3397,351,Wareneingang,Hochregallager,??? ,2022-04-25 23:41:00,False,Wareneingang
3397_138_91,Waren lagern,3397,351,Hochregallager,Hochregallager,2022-04-26 02:13:00,2022-04-26 08:12:00,False,Hochregallager
3397_138_91,Waren kommissionieren,3397,351,Hochregallager,Packplatz,2022-04-26 08:26:00,???,False,Packplatz
3404_957_48,Ware vereinnahmen,3404,202,Wareneingang,Hochregallager,??? ,2022-04-26 07:41:00,True,Wareneingang
3404_957_48,Waren lagern,3404,202,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 13:15:00,True,Hochregallager
3404_957_48,Waren kommissionieren,3404,202,Hochregallager,Packplatz,2022-04-26 14:11:00,???,True,Packplatz
3436_435_57,Ware vereinnahmen,3436,442,Wareneingang,Hochregallager,??? ,2022-04-26 01:00:00,True,Wareneingang
3436_435_57,Waren lagern,3436,442,Hochregallager,Hochregallager,2022-04-26 03:31:00,2022-04-26 14:45:00,True,Hochregallager
3436_435_57,Waren kommissionieren,3436,442,Hochregallager,Packplatz,2022-04-26 15:26:00,???,True,Packplatz
3442_198_46,Ware vereinnahmen,3442,210,Wareneingang,Hochregallager,??? ,2022-04-25 16:14:00,True,Wareneingang
3442_198_46,Waren lagern,3442,210,Hochregallager,Hochregallager,2022-04-25 16:52:00,2022-04-26 11:29:00,True,Hochregallager
3442_198_46,Waren kommissionieren,3442,210,Hochregallager,Packplatz,2022-04-26 14:07:00,???,True,Packplatz
3444_169_53,Ware vereinnahmen,3444,416,Wareneingang,Hochregallager,??? ,2022-04-26 08:58:00,True,Wareneingang
3444_169_53,Waren lagern,3444,416,Hochregallager,Hochregallager,2022-04-26 12:54:00,2022-04-26 08:16:00,True,Hochregallager
3444_169_53,Waren kommissionieren,3444,416,Hochregallager,Packplatz,2022-04-26 12:13:00,???,True,Packplatz
3466_938_72,Ware vereinnahmen,3466,129,Wareneingang,Hochregallager,??? ,2022-04-25 05:14:00,True,Wareneingang
3466_938_72,Waren lagern,3466,129,Hochregallager,Hochregallager,2022-04-25 06:20:00,2022-04-26 11:24:00,True,Hochregallager
3466_938_72,Waren kommissionieren,3466,129,Hochregallager,Packplatz,2022-04-26 12:14:00,???,True,Packplatz
3477_909_81,Ware vereinnahmen,3477,50,Wareneingang,Hochregallager,??? ,2022-04-26 08:47:00,True,Wareneingang
3477_909_81,Waren lagern,3477,50,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 15:17:00,True,Hochregallager
3477_909_81,Waren kommissionieren,3477,50,Hochregallager,Packplatz,2022-04-26 17:20:00,???,True,Packplatz
3512_351_68,Ware vereinnahmen,3512,104,Wareneingang,Hochregallager,??? ,2022-04-26 03:06:00,True,Wareneingang
3512_351_68,Waren lagern,3512,104,Hochregallager,Hochregallager,2022-04-26 05:25:00,2022-04-26 13:16:00,True,Hochregallager
3512_351_68,Waren kommissionieren,3512,104,Hochregallager,Packplatz,2022-04-26 17:10:00,???,True,Packplatz
3535_314_84,Ware vereinnahmen,3535,489,Wareneingang,Hochregallager,??? ,2022-04-26 08:04:00,True,Wareneingang
3535_314_84,Waren lagern,3535,489,Hochregallager,Hochregallager,2022-04-26 11:02:00,2022-04-26 07:52:00,True,Hochregallager
3535_314_84,Waren kommissionieren,3535,489,Hochregallager,Packplatz,2022-04-26 10:56:00,???,True,Packplatz
3537_292_93,Ware vereinnahmen,3537,33,Wareneingang,Hochregallager,??? ,2022-04-26 02:23:00,True,Wareneingang
3537_292_93,Waren lagern,3537,33,Hochregallager,Hochregallager,2022-04-26 05:23:00,2022-04-26 10:22:00,True,Hochregallager
3537_292_93,Waren kommissionieren,3537,33,Hochregallager,Packplatz,2022-04-26 12:22:00,???,True,Packplatz
3559_499_22,Ware vereinnahmen,3559,326,Wareneingang,Hochregallager,??? ,2022-04-26 06:21:00,True,Wareneingang
3559_499_22,Waren lagern,3559,326,Hochregallager,Hochregallager,2022-04-26 07:28:00,2022-04-26 17:31:00,True,Hochregallager
3559_499_22,Waren kommissionieren,3559,326,Hochregallager,Packplatz,2022-04-26 17:52:00,???,True,Packplatz
3564_928_26,Ware vereinnahmen,3564,110,Wareneingang,Hochregallager,??? ,2022-04-26 04:59:00,True,Wareneingang
3564_928_26,Waren lagern,3564,110,Hochregallager,Hochregallager,2022-04-26 06:18:00,2022-04-26 13:03:00,True,Hochregallager
3564_928_26,Waren kommissionieren,3564,110,Hochregallager,Packplatz,2022-04-26 15:30:00,???,True,Packplatz
3571_325_98,Ware vereinnahmen,3571,88,Wareneingang,Hochregallager,??? ,2022-04-26 06:11:00,True,Wareneingang
3571_325_98,Waren lagern,3571,88,Hochregallager,Hochregallager,2022-04-26 08:08:00,2022-04-26 10:49:00,True,Hochregallager
3571_325_98,Waren kommissionieren,3571,88,Hochregallager,Packplatz,2022-04-26 14:29:00,???,True,Packplatz
3594_129_94,Ware vereinnahmen,3594,269,Wareneingang,Hochregallager,??? ,2022-04-26 07:32:00,True,Wareneingang
3594_129_94,Waren lagern,3594,269,Hochregallager,Hochregallager,2022-04-26 10:49:00,2022-04-26 07:06:00,True,Hochregallager
3594_129_94,Waren kommissionieren,3594,269,Hochregallager,Packplatz,2022-04-26 10:49:00,???,True,Packplatz
3601_472_39,Ware vereinnahmen,3601,120,Wareneingang,Hochregallager,??? ,2022-04-26 02:15:00,True,Wareneingang
3601_472_39,Waren lagern,3601,120,Hochregallager,Hochregallager,2022-04-26 04:28:00,2022-04-26 13:27:00,True,Hochregallager
3601_472_39,Waren kommissionieren,3601,120,Hochregallager,Packplatz,2022-04-26 13:34:00,???,True,Packplatz
3601_472_20,Ware vereinnahmen,3601,120,Wareneingang,Hochregallager,??? ,2022-04-26 02:15:00,True,Wareneingang
3601_472_20,Waren lagern,3601,120,Hochregallager,Hochregallager,2022-04-26 04:28:00,2022-04-26 13:27:00,True,Hochregallager
3601_472_20,Waren kommissionieren,3601,120,Hochregallager,Packplatz,2022-04-26 13:34:00,???,True,Packplatz
3601_412_39,Ware vereinnahmen,3601,272,Wareneingang,Hochregallager,??? ,2022-04-26 06:36:00,True,Wareneingang
3601_412_39,Waren lagern,3601,272,Hochregallager,Hochregallager,2022-04-26 09:46:00,2022-04-26 15:47:00,True,Hochregallager
3601_412_39,Waren kommissionieren,3601,272,Hochregallager,Packplatz,2022-04-26 15:55:00,???,True,Packplatz
3601_412_20,Ware vereinnahmen,3601,272,Wareneingang,Hochregallager,??? ,2022-04-26 06:36:00,True,Wareneingang
3601_412_20,Waren lagern,3601,272,Hochregallager,Hochregallager,2022-04-26 09:46:00,2022-04-26 15:47:00,True,Hochregallager
3601_412_20,Waren kommissionieren,3601,272,Hochregallager,Packplatz,2022-04-26 15:55:00,???,True,Packplatz
3614_401_33,Ware vereinnahmen,3614,474,Wareneingang,Hochregallager,??? ,2022-04-26 06:32:00,True,Wareneingang
3614_401_33,Waren lagern,3614,474,Hochregallager,Hochregallager,2022-04-26 10:03:00,2022-04-26 10:23:00,True,Hochregallager
3614_401_33,Waren kommissionieren,3614,474,Hochregallager,Packplatz,2022-04-26 13:01:00,???,True,Packplatz
3616_137_87,Ware vereinnahmen,3616,391,Wareneingang,Hochregallager,??? ,2022-04-26 07:43:00,True,Wareneingang
3616_137_87,Waren lagern,3616,391,Hochregallager,Hochregallager,2022-04-26 11:33:00,2022-04-26 09:33:00,True,Hochregallager
3616_137_87,Waren kommissionieren,3616,391,Hochregallager,Packplatz,2022-04-26 10:36:00,???,True,Packplatz
3622_604_62,Ware vereinnahmen,3622,489,Wareneingang,Hochregallager,??? ,2022-04-25 20:49:00,False,Wareneingang
3622_604_62,Waren lagern,3622,489,Hochregallager,Hochregallager,2022-04-25 21:15:00,2022-04-26 10:27:00,False,Hochregallager
3622_604_62,Waren kommissionieren,3622,489,Hochregallager,Packplatz,2022-04-26 11:49:00,???,False,Packplatz
3629_487_87,Ware vereinnahmen,3629,27,Wareneingang,Hochregallager,??? ,2022-04-26 09:43:00,True,Wareneingang
3629_487_87,Waren lagern,3629,27,Hochregallager,Hochregallager,2022-04-26 11:25:00,2022-04-26 20:18:00,True,Hochregallager
3629_487_87,Waren kommissionieren,3629,27,Hochregallager,Packplatz,2022-04-26 20:52:00,???,True,Packplatz
3637_316_98,Ware vereinnahmen,3637,51,Wareneingang,Hochregallager,??? ,2022-04-25 21:04:00,True,Wareneingang
3637_316_98,Waren lagern,3637,51,Hochregallager,Hochregallager,2022-04-26 00:57:00,2022-04-26 15:57:00,True,Hochregallager
3637_316_98,Waren kommissionieren,3637,51,Hochregallager,Packplatz,2022-04-26 16:22:00,???,True,Packplatz
3657_201_46,Ware vereinnahmen,3657,117,Wareneingang,Hochregallager,??? ,2022-04-25 23:39:00,True,Wareneingang
3657_201_46,Waren lagern,3657,117,Hochregallager,Hochregallager,2022-04-26 01:33:00,2022-04-26 11:45:00,True,Hochregallager
3657_201_46,Waren kommissionieren,3657,117,Hochregallager,Packplatz,2022-04-26 13:14:00,???,True,Packplatz
3695_570_50,Ware vereinnahmen,3695,122,Wareneingang,Hochregallager,??? ,2022-04-26 05:47:00,True,Wareneingang
3695_570_50,Waren lagern,3695,122,Hochregallager,Hochregallager,2022-04-26 09:44:00,2022-04-26 05:42:00,True,Hochregallager
3695_570_50,Waren kommissionieren,3695,122,Hochregallager,Packplatz,2022-04-26 08:44:00,???,True,Packplatz
3704_139_99,Ware vereinnahmen,3704,211,Wareneingang,Hochregallager,??? ,2022-04-26 07:23:00,True,Wareneingang
3704_139_99,Waren lagern,3704,211,Hochregallager,Hochregallager,2022-04-26 09:45:00,2022-04-26 13:58:00,True,Hochregallager
3704_139_99,Waren kommissionieren,3704,211,Hochregallager,Packplatz,2022-04-26 14:25:00,???,True,Packplatz
3715_610_90,Ware vereinnahmen,3715,226,Wareneingang,Hochregallager,??? ,2022-04-26 07:03:00,True,Wareneingang
3715_610_90,Waren lagern,3715,226,Hochregallager,Hochregallager,2022-04-26 08:52:00,2022-04-26 11:50:00,True,Hochregallager
3715_610_90,Waren kommissionieren,3715,226,Hochregallager,Packplatz,2022-04-26 14:05:00,???,True,Packplatz
3726_244_67,Ware vereinnahmen,3726,390,Wareneingang,Hochregallager,??? ,2022-04-26 04:30:00,True,Wareneingang
3726_244_67,Waren lagern,3726,390,Hochregallager,Hochregallager,2022-04-26 06:33:00,2022-04-26 09:50:00,True,Hochregallager
3726_244_67,Waren kommissionieren,3726,390,Hochregallager,Packplatz,2022-04-26 13:13:00,???,True,Packplatz
3726_244_36,Ware vereinnahmen,3726,390,Wareneingang,Hochregallager,??? ,2022-04-26 04:30:00,False,Wareneingang
3726_244_36,Waren lagern,3726,390,Hochregallager,Hochregallager,2022-04-26 06:33:00,2022-04-26 09:50:00,False,Hochregallager
3726_244_36,Waren kommissionieren,3726,390,Hochregallager,Packplatz,2022-04-26 13:13:00,???,False,Packplatz
3726_882_67,Ware vereinnahmen,3726,491,Wareneingang,Hochregallager,??? ,2022-04-26 05:31:00,True,Wareneingang
3726_882_67,Waren lagern,3726,491,Hochregallager,Hochregallager,2022-04-26 08:51:00,2022-04-26 13:26:00,True,Hochregallager
3726_882_67,Waren kommissionieren,3726,491,Hochregallager,Packplatz,2022-04-26 16:46:00,???,True,Packplatz
3726_882_36,Ware vereinnahmen,3726,491,Wareneingang,Hochregallager,??? ,2022-04-26 05:31:00,False,Wareneingang
3726_882_36,Waren lagern,3726,491,Hochregallager,Hochregallager,2022-04-26 08:51:00,2022-04-26 13:26:00,False,Hochregallager
3726_882_36,Waren kommissionieren,3726,491,Hochregallager,Packplatz,2022-04-26 16:46:00,???,False,Packplatz
3728_285_62,Ware vereinnahmen,3728,200,Wareneingang,Hochregallager,??? ,2022-04-26 08:06:00,True,Wareneingang
3728_285_62,Waren lagern,3728,200,Hochregallager,Hochregallager,2022-04-26 09:53:00,2022-04-26 17:35:00,True,Hochregallager
3728_285_62,Waren kommissionieren,3728,200,Hochregallager,Packplatz,2022-04-26 18:28:00,???,True,Packplatz
3734_483_41,Ware vereinnahmen,3734,175,Wareneingang,Hochregallager,??? ,2022-04-26 04:58:00,False,Wareneingang
3734_483_41,Waren lagern,3734,175,Hochregallager,Hochregallager,2022-04-26 05:30:00,2022-04-26 12:34:00,False,Hochregallager
3734_483_41,Waren kommissionieren,3734,175,Hochregallager,Packplatz,2022-04-26 14:54:00,???,False,Packplatz
3738_605_53,Ware vereinnahmen,3738,276,Wareneingang,Hochregallager,??? ,2022-04-26 10:21:00,True,Wareneingang
3738_605_53,Waren lagern,3738,276,Hochregallager,Hochregallager,2022-04-26 11:01:00,2022-04-26 08:30:00,True,Hochregallager
3738_605_53,Waren kommissionieren,3738,276,Hochregallager,Packplatz,2022-04-26 11:23:00,???,True,Packplatz
3739_747_53,Ware vereinnahmen,3739,263,Wareneingang,Hochregallager,??? ,2022-04-25 15:33:00,True,Wareneingang
3739_747_53,Waren lagern,3739,263,Hochregallager,Hochregallager,2022-04-25 16:38:00,2022-04-26 16:20:00,True,Hochregallager
3739_747_53,Waren kommissionieren,3739,263,Hochregallager,Packplatz,2022-04-26 16:45:00,???,True,Packplatz
3740_542_82,Ware vereinnahmen,3740,286,Wareneingang,Hochregallager,??? ,2022-04-25 16:26:00,True,Wareneingang
3740_542_82,Waren lagern,3740,286,Hochregallager,Hochregallager,2022-04-25 19:39:00,2022-04-26 16:38:00,True,Hochregallager
3740_542_82,Waren kommissionieren,3740,286,Hochregallager,Packplatz,2022-04-26 19:32:00,???,True,Packplatz
3766_919_15,Ware vereinnahmen,3766,486,Wareneingang,Hochregallager,??? ,2022-04-26 06:06:00,True,Wareneingang
3766_919_15,Waren lagern,3766,486,Hochregallager,Hochregallager,2022-04-26 07:15:00,2022-04-26 12:35:00,True,Hochregallager
3766_919_15,Waren kommissionieren,3766,486,Hochregallager,Packplatz,2022-04-26 16:05:00,???,True,Packplatz
3782_319_51,Ware vereinnahmen,3782,400,Wareneingang,Hochregallager,??? ,2022-04-26 02:52:00,True,Wareneingang
3782_319_51,Waren lagern,3782,400,Hochregallager,Hochregallager,2022-04-26 03:42:00,2022-04-26 06:15:00,True,Hochregallager
3782_319_51,Waren kommissionieren,3782,400,Hochregallager,Packplatz,2022-04-26 09:23:00,???,True,Packplatz
3788_235_90,Ware vereinnahmen,3788,140,Wareneingang,Hochregallager,??? ,2022-04-26 02:03:00,True,Wareneingang
3788_235_90,Waren lagern,3788,140,Hochregallager,Hochregallager,2022-04-26 05:22:00,2022-04-26 18:38:00,True,Hochregallager
3788_235_90,Waren kommissionieren,3788,140,Hochregallager,Packplatz,2022-04-26 20:33:00,???,True,Packplatz
3790_760_10,Ware vereinnahmen,3790,493,Wareneingang,Hochregallager,??? ,2022-04-26 05:24:00,True,Wareneingang
3790_760_10,Waren lagern,3790,493,Hochregallager,Hochregallager,2022-04-26 08:02:00,2022-04-26 16:30:00,True,Hochregallager
3790_760_10,Waren kommissionieren,3790,493,Hochregallager,Packplatz,2022-04-26 16:35:00,???,True,Packplatz
3792_599_73,Ware vereinnahmen,3792,299,Wareneingang,Hochregallager,??? ,2022-04-26 02:27:00,True,Wareneingang
3792_599_73,Waren lagern,3792,299,Hochregallager,Hochregallager,2022-04-26 05:10:00,2022-04-26 11:26:00,True,Hochregallager
3792_599_73,Waren kommissionieren,3792,299,Hochregallager,Packplatz,2022-04-26 12:29:00,???,True,Packplatz
3803_108_95,Ware vereinnahmen,3803,261,Wareneingang,Hochregallager,??? ,2022-04-26 09:00:00,True,Wareneingang
3803_108_95,Waren lagern,3803,261,Hochregallager,Hochregallager,2022-04-26 10:10:00,2022-04-26 11:37:00,True,Hochregallager
3803_108_95,Waren kommissionieren,3803,261,Hochregallager,Packplatz,2022-04-26 13:53:00,???,True,Packplatz
3804_924_50,Ware vereinnahmen,3804,435,Wareneingang,Hochregallager,??? ,2022-04-26 06:47:00,True,Wareneingang
3804_924_50,Waren lagern,3804,435,Hochregallager,Hochregallager,2022-04-26 08:15:00,2022-04-26 11:00:00,True,Hochregallager
3804_924_50,Waren kommissionieren,3804,435,Hochregallager,Packplatz,2022-04-26 14:18:00,???,True,Packplatz
3808_556_61,Ware vereinnahmen,3808,60,Wareneingang,Hochregallager,??? ,2022-04-25 17:24:00,True,Wareneingang
3808_556_61,Waren lagern,3808,60,Hochregallager,Hochregallager,2022-04-25 18:55:00,2022-04-26 14:49:00,True,Hochregallager
3808_556_61,Waren kommissionieren,3808,60,Hochregallager,Packplatz,2022-04-26 16:11:00,???,True,Packplatz
3810_909_51,Ware vereinnahmen,3810,310,Wareneingang,Hochregallager,??? ,2022-04-26 08:47:00,True,Wareneingang
3810_909_51,Waren lagern,3810,310,Hochregallager,Hochregallager,2022-04-26 10:38:00,2022-04-26 15:17:00,True,Hochregallager
3810_909_51,Waren kommissionieren,3810,310,Hochregallager,Packplatz,2022-04-26 17:20:00,???,True,Packplatz
3812_707_51,Ware vereinnahmen,3812,173,Wareneingang,Hochregallager,??? ,2022-04-26 05:54:00,False,Wareneingang
3812_707_51,Waren lagern,3812,173,Hochregallager,Hochregallager,2022-04-26 09:47:00,2022-04-26 12:28:00,False,Hochregallager
3812_707_51,Waren kommissionieren,3812,173,Hochregallager,Packplatz,2022-04-26 16:19:00,???,False,Packplatz
3814_825_78,Ware vereinnahmen,3814,288,Wareneingang,Hochregallager,??? ,2022-04-26 06:44:00,True,Wareneingang
3814_825_78,Waren lagern,3814,288,Hochregallager,Hochregallager,2022-04-26 08:23:00,2022-04-26 11:21:00,True,Hochregallager
3814_825_78,Waren kommissionieren,3814,288,Hochregallager,Packplatz,2022-04-26 14:28:00,???,True,Packplatz
3818_935_67,Ware vereinnahmen,3818,263,Wareneingang,Hochregallager,??? ,2022-04-26 07:28:00,True,Wareneingang
3818_935_67,Waren lagern,3818,263,Hochregallager,Hochregallager,2022-04-26 09:49:00,2022-04-26 13:20:00,True,Hochregallager
3818_935_67,Waren kommissionieren,3818,263,Hochregallager,Packplatz,2022-04-26 16:27:00,???,True,Packplatz
3818_935_29,Ware vereinnahmen,3818,263,Wareneingang,Hochregallager,??? ,2022-04-26 07:28:00,True,Wareneingang
3818_935_29,Waren lagern,3818,263,Hochregallager,Hochregallager,2022-04-26 09:49:00,2022-04-26 13:20:00,True,Hochregallager
3818_935_29,Waren kommissionieren,3818,263,Hochregallager,Packplatz,2022-04-26 16:27:00,???,True,Packplatz
3818_935_38,Ware vereinnahmen,3818,263,Wareneingang,Hochregallager,??? ,2022-04-26 07:28:00,True,Wareneingang
3818_935_38,Waren lagern,3818,263,Hochregallager,Hochregallager,2022-04-26 09:49:00,2022-04-26 13:20:00,True,Hochregallager
3818_935_38,Waren kommissionieren,3818,263,Hochregallager,Packplatz,2022-04-26 16:27:00,???,True,Packplatz
3818_963_67,Ware vereinnahmen,3818,470,Wareneingang,Hochregallager,??? ,2022-04-26 08:18:00,True,Wareneingang
3818_963_67,Waren lagern,3818,470,Hochregallager,Hochregallager,2022-04-26 09:47:00,2022-04-26 10:42:00,True,Hochregallager
3818_963_67,Waren kommissionieren,3818,470,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3818_963_29,Ware vereinnahmen,3818,470,Wareneingang,Hochregallager,??? ,2022-04-26 08:18:00,True,Wareneingang
3818_963_29,Waren lagern,3818,470,Hochregallager,Hochregallager,2022-04-26 09:47:00,2022-04-26 10:42:00,True,Hochregallager
3818_963_29,Waren kommissionieren,3818,470,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3818_963_38,Ware vereinnahmen,3818,470,Wareneingang,Hochregallager,??? ,2022-04-26 08:18:00,True,Wareneingang
3818_963_38,Waren lagern,3818,470,Hochregallager,Hochregallager,2022-04-26 09:47:00,2022-04-26 10:42:00,True,Hochregallager
3818_963_38,Waren kommissionieren,3818,470,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3818_177_67,Ware vereinnahmen,3818,81,Wareneingang,Hochregallager,??? ,2022-04-26 08:33:00,True,Wareneingang
3818_177_67,Waren lagern,3818,81,Hochregallager,Hochregallager,2022-04-26 11:30:00,2022-04-26 09:21:00,True,Hochregallager
3818_177_67,Waren kommissionieren,3818,81,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3818_177_29,Ware vereinnahmen,3818,81,Wareneingang,Hochregallager,??? ,2022-04-26 08:33:00,True,Wareneingang
3818_177_29,Waren lagern,3818,81,Hochregallager,Hochregallager,2022-04-26 11:30:00,2022-04-26 09:21:00,True,Hochregallager
3818_177_29,Waren kommissionieren,3818,81,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3818_177_38,Ware vereinnahmen,3818,81,Wareneingang,Hochregallager,??? ,2022-04-26 08:33:00,True,Wareneingang
3818_177_38,Waren lagern,3818,81,Hochregallager,Hochregallager,2022-04-26 11:30:00,2022-04-26 09:21:00,True,Hochregallager
3818_177_38,Waren kommissionieren,3818,81,Hochregallager,Packplatz,2022-04-26 11:33:00,???,True,Packplatz
3835_247_58,Ware vereinnahmen,3835,12,Wareneingang,Hochregallager,??? ,2022-04-26 02:48:00,True,Wareneingang
3835_247_58,Waren lagern,3835,12,Hochregallager,Hochregallager,2022-04-26 06:08:00,2022-04-26 14:52:00,True,Hochregallager
3835_247_58,Waren kommissionieren,3835,12,Hochregallager,Packplatz,2022-04-26 15:26:00,???,True,Packplatz
3838_957_74,Ware vereinnahmen,3838,177,Wareneingang,Hochregallager,??? ,2022-04-26 07:41:00,True,Wareneingang
3838_957_74,Waren lagern,3838,177,Hochregallager,Hochregallager,2022-04-26 08:53:00,2022-04-26 13:15:00,True,Hochregallager
3838_957_74,Waren kommissionieren,3838,177,Hochregallager,Packplatz,2022-04-26 14:11:00,???,True,Packplatz
3853_362_92,Ware vereinnahmen,3853,82,Wareneingang,Hochregallager,??? ,2022-04-26 08:57:00,True,Wareneingang
3853_362_92,Waren lagern,3853,82,Hochregallager,Hochregallager,2022-04-26 10:55:00,2022-04-26 13:44:00,True,Hochregallager
3853_362_92,Waren kommissionieren,3853,82,Hochregallager,Packplatz,2022-04-26 17:10:00,???,True,Packplatz
3862_721_90,Ware vereinnahmen,3862,12,Wareneingang,Hochregallager,??? ,2022-04-25 19:23:00,True,Wareneingang
3862_721_90,Waren lagern,3862,12,Hochregallager,Hochregallager,2022-04-25 20:25:00,2022-04-26 10:24:00,True,Hochregallager
3862_721_90,Waren kommissionieren,3862,12,Hochregallager,Packplatz,2022-04-26 12:13:00,???,True,Packplatz
3864_128_56,Ware vereinnahmen,3864,484,Wareneingang,Hochregallager,??? ,2022-04-26 05:13:00,True,Wareneingang
3864_128_56,Waren lagern,3864,484,Hochregallager,Hochregallager,2022-04-26 07:23:00,2022-04-26 11:29:00,True,Hochregallager
3864_128_56,Waren kommissionieren,3864,484,Hochregallager,Packplatz,2022-04-26 13:08:00,???,True,Packplatz
3870_549_19,Ware vereinnahmen,3870,399,Wareneingang,Hochregallager,??? ,2022-04-26 09:19:00,True,Wareneingang
3870_549_19,Waren lagern,3870,399,Hochregallager,Hochregallager,2022-04-26 12:18:00,2022-04-26 15:05:00,True,Hochregallager
3870_549_19,Waren kommissionieren,3870,399,Hochregallager,Packplatz,2022-04-26 16:16:00,???,True,Packplatz
3874_563_91,Ware vereinnahmen,3874,134,Wareneingang,Hochregallager,??? ,2022-04-26 03:14:00,True,Wareneingang
3874_563_91,Waren lagern,3874,134,Hochregallager,Hochregallager,2022-04-26 07:13:00,2022-04-26 15:04:00,True,Hochregallager
3874_563_91,Waren kommissionieren,3874,134,Hochregallager,Packplatz,2022-04-26 15:34:00,???,True,Packplatz
3880_128_62,Ware vereinnahmen,3880,234,Wareneingang,Hochregallager,??? ,2022-04-26 05:13:00,True,Wareneingang
3880_128_62,Waren lagern,3880,234,Hochregallager,Hochregallager,2022-04-26 07:23:00,2022-04-26 11:29:00,True,Hochregallager
3880_128_62,Waren kommissionieren,3880,234,Hochregallager,Packplatz,2022-04-26 13:08:00,???,True,Packplatz
3882_281_23,Ware vereinnahmen,3882,264,Wareneingang,Hochregallager,??? ,2022-04-26 07:42:00,True,Wareneingang
