Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt
3193,97,26.04.2022 17:57,26.04.2022 18:59,26.04.2022 18:27,563,Packplatz 08,26.04.2022 17:41,371,Wareneingang,Hochregallager,2022-04-26 03:14:00,2022-04-26 07:13:00
3193,97,26.04.2022 17:57,26.04.2022 18:59,26.04.2022 18:27,563,Packplatz 08,26.04.2022 17:41,371,Hochregallager,Packplatz,2022-04-26 15:04:00,2022-04-26 15:34:00
3194,71,26.04.2022 17:33,26.04.2022 18:35,26.04.2022 18:03,473,Packplatz 04,26.04.2022 14:59,476,Wareneingang,Hochregallager,2022-04-26 04:31:00,2022-04-26 07:56:00
3194,71,26.04.2022 17:33,26.04.2022 18:35,26.04.2022 18:03,473,Packplatz 04,26.04.2022 14:59,476,Hochregallager,Packplatz,2022-04-26 11:33:00,2022-04-26 11:48:00
3196,32,26.04.2022 17:41,26.04.2022 18:16,26.04.2022 18:11,303,Packplatz 08,26.04.2022 16:10,159,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:12:00
3196,32,26.04.2022 17:41,26.04.2022 18:16,26.04.2022 18:11,303,Packplatz 08,26.04.2022 16:10,159,Hochregallager,Packplatz,2022-04-26 16:44:00,2022-04-26 17:04:00
3199,60,26.04.2022 16:20,26.04.2022 16:48,26.04.2022 16:50,719,Packplatz 03,26.04.2022 14:04,232,Hochregallager,Packplatz,2022-04-26 07:52:00,2022-04-26 10:48:00
3199,60,26.04.2022 16:20,26.04.2022 16:48,26.04.2022 16:50,719,Packplatz 03,26.04.2022 14:04,232,Wareneingang,Hochregallager,2022-04-26 08:52:00,2022-04-26 11:41:00
3204,59,26.04.2022 16:42,26.04.2022 19:37,26.04.2022 17:12,976,Packplatz 03,26.04.2022 16:04,358,Wareneingang,Hochregallager,2022-04-26 05:11:00,2022-04-26 07:13:00
3204,39,26.04.2022 16:57,26.04.2022 18:11,26.04.2022 17:27,976,Packplatz 03,26.04.2022 16:04,358,Wareneingang,Hochregallager,2022-04-26 05:11:00,2022-04-26 07:13:00
3204,59,26.04.2022 16:42,26.04.2022 19:37,26.04.2022 17:12,306,Packplatz 08,26.04.2022 13:21,317,Wareneingang,Hochregallager,2022-04-26 06:51:00,2022-04-26 07:00:00
3204,39,26.04.2022 16:57,26.04.2022 18:11,26.04.2022 17:27,306,Packplatz 08,26.04.2022 13:21,317,Wareneingang,Hochregallager,2022-04-26 06:51:00,2022-04-26 07:00:00
3204,59,26.04.2022 16:42,26.04.2022 19:37,26.04.2022 17:12,306,Packplatz 08,26.04.2022 13:21,317,Hochregallager,Packplatz,2022-04-26 10:17:00,2022-04-26 11:06:00
3204,39,26.04.2022 16:57,26.04.2022 18:11,26.04.2022 17:27,306,Packplatz 08,26.04.2022 13:21,317,Hochregallager,Packplatz,2022-04-26 10:17:00,2022-04-26 11:06:00
3204,59,26.04.2022 16:42,26.04.2022 19:37,26.04.2022 17:12,976,Packplatz 03,26.04.2022 16:04,358,Hochregallager,Packplatz,2022-04-26 11:48:00,2022-04-26 12:24:00
3204,39,26.04.2022 16:57,26.04.2022 18:11,26.04.2022 17:27,976,Packplatz 03,26.04.2022 16:04,358,Hochregallager,Packplatz,2022-04-26 11:48:00,2022-04-26 12:24:00
3210,38,26.04.2022 18:20,26.04.2022 21:51,26.04.2022 18:50,380,Packplatz 04,26.04.2022 17:17,135,Wareneingang,Hochregallager,2022-04-26 09:27:00,2022-04-26 11:47:00
3210,38,26.04.2022 18:20,26.04.2022 21:51,26.04.2022 18:50,380,Packplatz 04,26.04.2022 17:17,135,Hochregallager,Packplatz,2022-04-26 14:59:00,2022-04-26 15:56:00
3212,68,26.04.2022 16:28,26.04.2022 20:07,26.04.2022 16:58,298,Packplatz 08,26.04.2022 14:23,134,Wareneingang,Hochregallager,2022-04-26 01:55:00,2022-04-26 03:16:00
3212,68,26.04.2022 16:28,26.04.2022 20:07,26.04.2022 16:58,298,Packplatz 08,26.04.2022 14:23,134,Hochregallager,Packplatz,2022-04-26 06:52:00,2022-04-26 08:15:00
3217,14,26.04.2022 17:29,26.04.2022 20:35,26.04.2022 17:59,884,Packplatz 10,26.04.2022 14:16,73,Wareneingang,Hochregallager,2022-04-26 04:23:00,2022-04-26 08:04:00
3217,14,26.04.2022 17:29,26.04.2022 20:35,26.04.2022 17:59,884,Packplatz 10,26.04.2022 14:16,73,Hochregallager,Packplatz,2022-04-26 08:05:00,2022-04-26 11:14:00
3220,30,26.04.2022 18:21,26.04.2022 21:35,26.04.2022 18:51,649,Packplatz 01,26.04.2022 16:49,383,Wareneingang,Hochregallager,2022-04-26 01:37:00,2022-04-26 04:25:00
3220,30,26.04.2022 18:21,26.04.2022 21:35,26.04.2022 18:51,649,Packplatz 01,26.04.2022 16:49,383,Hochregallager,Packplatz,2022-04-26 13:53:00,2022-04-26 15:53:00
3223,12,26.04.2022 20:36,26.04.2022 23:04,26.04.2022 21:06,506,Packplatz 08,26.04.2022 18:59,453,Wareneingang,Hochregallager,2022-04-25 22:04:00,2022-04-26 00:53:00
3223,12,26.04.2022 20:36,26.04.2022 23:04,26.04.2022 21:06,506,Packplatz 08,26.04.2022 18:59,453,Hochregallager,Packplatz,2022-04-26 17:18:00,2022-04-26 18:14:00
3251,96,26.04.2022 19:22,26.04.2022 21:46,26.04.2022 19:52,433,Packplatz 04,26.04.2022 17:03,113,Wareneingang,Hochregallager,2022-04-26 04:53:00,2022-04-26 08:05:00
3251,96,26.04.2022 19:22,26.04.2022 21:46,26.04.2022 19:52,433,Packplatz 04,26.04.2022 17:03,113,Hochregallager,Packplatz,2022-04-26 08:42:00,2022-04-26 10:04:00
3265,45,26.04.2022 20:23,26.04.2022 22:46,26.04.2022 20:53,622,Packplatz 08,26.04.2022 20:06,162,Wareneingang,Hochregallager,2022-04-26 08:48:00,2022-04-26 10:56:00
3265,45,26.04.2022 20:23,26.04.2022 22:46,26.04.2022 20:53,622,Packplatz 08,26.04.2022 20:06,162,Hochregallager,Packplatz,2022-04-26 15:39:00,2022-04-26 19:13:00
3278,98,26.04.2022 15:04,26.04.2022 18:30,26.04.2022 15:34,966,Packplatz 04,26.04.2022 12:55,412,Wareneingang,Hochregallager,2022-04-26 05:47:00,2022-04-26 08:23:00
3278,98,26.04.2022 15:04,26.04.2022 18:30,26.04.2022 15:34,966,Packplatz 04,26.04.2022 12:55,412,Hochregallager,Packplatz,2022-04-26 11:46:00,2022-04-26 12:09:00
3283,19,26.04.2022 19:09,26.04.2022 22:54,26.04.2022 19:39,820,Packplatz 07,26.04.2022 18:04,268,Wareneingang,Hochregallager,2022-04-26 09:11:00,2022-04-26 12:22:00
3283,19,26.04.2022 19:09,26.04.2022 22:54,26.04.2022 19:39,820,Packplatz 07,26.04.2022 18:04,268,Hochregallager,Packplatz,2022-04-26 12:48:00,2022-04-26 14:23:00
3286,48,26.04.2022 16:23,26.04.2022 17:47,26.04.2022 16:53,982,Packplatz 06,26.04.2022 13:24,313,Wareneingang,Hochregallager,2022-04-26 05:50:00,2022-04-26 07:16:00
3286,48,26.04.2022 16:23,26.04.2022 17:47,26.04.2022 16:53,982,Packplatz 06,26.04.2022 13:24,313,Hochregallager,Packplatz,2022-04-26 11:01:00,2022-04-26 11:40:00
3302,21,26.04.2022 19:15,26.04.2022 21:02,26.04.2022 19:45,486,Packplatz 08,26.04.2022 16:53,382,Wareneingang,Hochregallager,2022-04-26 05:38:00,2022-04-26 06:28:00
3302,21,26.04.2022 19:15,26.04.2022 21:02,26.04.2022 19:45,486,Packplatz 08,26.04.2022 16:53,382,Hochregallager,Packplatz,2022-04-26 15:29:00,2022-04-26 15:43:00
3304,51,26.04.2022 20:37,26.04.2022 22:29,26.04.2022 21:07,200,Packplatz 05,26.04.2022 18:12,423,Wareneingang,Hochregallager,2022-04-26 05:12:00,2022-04-26 06:41:00
3304,51,26.04.2022 20:37,26.04.2022 22:29,26.04.2022 21:07,200,Packplatz 05,26.04.2022 18:12,423,Hochregallager,Packplatz,2022-04-26 12:42:00,2022-04-26 15:58:00
3318,81,26.04.2022 18:38,26.04.2022 19:05,26.04.2022 19:08,309,Packplatz 07,26.04.2022 18:19,91,Wareneingang,Hochregallager,2022-04-26 10:46:00,2022-04-26 12:56:00
3318,81,26.04.2022 18:38,26.04.2022 19:05,26.04.2022 19:08,309,Packplatz 07,26.04.2022 18:19,91,Hochregallager,Packplatz,2022-04-26 13:15:00,2022-04-26 16:39:00
3330,52,26.04.2022 17:02,26.04.2022 20:06,26.04.2022 17:32,949,Packplatz 02,26.04.2022 13:15,230,Wareneingang,Hochregallager,2022-04-26 03:46:00,2022-04-26 06:00:00
3330,52,26.04.2022 17:02,26.04.2022 20:06,26.04.2022 17:32,949,Packplatz 02,26.04.2022 13:15,230,Hochregallager,Packplatz,2022-04-26 15:45:00,2022-04-26 17:35:00
3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,414,Packplatz 08,26.04.2022 16:35,171,Wareneingang,Hochregallager,2022-04-26 07:56:00,2022-04-26 10:03:00
3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,414,Packplatz 08,26.04.2022 16:35,171,Wareneingang,Hochregallager,2022-04-26 07:56:00,2022-04-26 10:03:00
3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,753,Packplatz 05,26.04.2022 19:01,419,Wareneingang,Hochregallager,2022-04-26 10:32:00,2022-04-26 13:16:00
3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,753,Packplatz 05,26.04.2022 19:01,419,Wareneingang,Hochregallager,2022-04-26 10:32:00,2022-04-26 13:16:00
3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Packplatz,2022-04-26 15:28:00,2022-04-26 16:20:00
3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,753,Packplatz 05,26.04.2022 19:01,419,Hochregallager,Packplatz,2022-04-26 15:28:00,2022-04-26 16:20:00
3331,98,26.04.2022 19:11,26.04.2022 21:06,26.04.2022 19:41,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Packplatz,2022-04-26 16:26:00,2022-04-26 18:31:00
3331,78,26.04.2022 19:35,26.04.2022 23:09,26.04.2022 20:05,414,Packplatz 08,26.04.2022 16:35,171,Hochregallager,Packplatz,2022-04-26 16:26:00,2022-04-26 18:31:00
3332,92,26.04.2022 22:00,26.04.2022 23:17,26.04.2022 22:30,124,Packplatz 09,26.04.2022 19:15,105,Wareneingang,Hochregallager,2022-04-26 08:13:00,2022-04-26 11:52:00
3332,92,26.04.2022 22:00,26.04.2022 23:17,26.04.2022 22:30,124,Packplatz 09,26.04.2022 19:15,105,Hochregallager,Packplatz,2022-04-26 15:04:00,2022-04-26 15:25:00
3340,21,26.04.2022 20:29,26.04.2022 23:35,26.04.2022 20:59,290,Packplatz 06,26.04.2022 19:30,310,Wareneingang,Hochregallager,2022-04-26 04:14:00,2022-04-26 07:22:00
3340,21,26.04.2022 20:29,26.04.2022 23:35,26.04.2022 20:59,290,Packplatz 06,26.04.2022 19:30,310,Hochregallager,Packplatz,2022-04-26 15:09:00,2022-04-26 16:25:00
3343,48,26.04.2022 21:09,26.04.2022 23:27,26.04.2022 21:39,791,Packplatz 05,26.04.2022 18:52,47,Wareneingang,Hochregallager,2022-04-26 01:50:00,2022-04-26 02:13:00
3343,48,26.04.2022 21:09,26.04.2022 23:27,26.04.2022 21:39,791,Packplatz 05,26.04.2022 18:52,47,Hochregallager,Packplatz,2022-04-26 13:19:00,2022-04-26 16:02:00
3367,27,26.04.2022 18:40,26.04.2022 21:17,26.04.2022 19:10,430,Packplatz 10,26.04.2022 16:18,250,Wareneingang,Hochregallager,2022-04-26 08:35:00,2022-04-26 10:38:00
3367,27,26.04.2022 18:40,26.04.2022 21:17,26.04.2022 19:10,430,Packplatz 10,26.04.2022 16:18,250,Hochregallager,Packplatz,2022-04-26 11:10:00,2022-04-26 13:28:00
3370,41,26.04.2022 20:02,26.04.2022 20:08,26.04.2022 20:32,641,Packplatz 02,26.04.2022 16:17,78,Hochregallager,Packplatz,2022-04-26 09:41:00,2022-04-26 12:32:00
3370,41,26.04.2022 20:02,26.04.2022 20:08,26.04.2022 20:32,641,Packplatz 02,26.04.2022 16:17,78,Wareneingang,Hochregallager,2022-04-26 12:49:00,2022-04-26 12:52:00
3397,91,26.04.2022 19:35,26.04.2022 19:39,26.04.2022 20:05,138,Packplatz 09,26.04.2022 15:43,351,Wareneingang,Hochregallager,2022-04-25 23:41:00,2022-04-26 02:13:00
3397,91,26.04.2022 19:35,26.04.2022 19:39,26.04.2022 20:05,138,Packplatz 09,26.04.2022 15:43,351,Hochregallager,Packplatz,2022-04-26 08:12:00,2022-04-26 08:26:00
3404,48,26.04.2022 20:57,26.04.2022 21:59,26.04.2022 21:27,957,Packplatz 09,26.04.2022 19:05,202,Wareneingang,Hochregallager,2022-04-26 07:41:00,2022-04-26 08:53:00
3404,48,26.04.2022 20:57,26.04.2022 21:59,26.04.2022 21:27,957,Packplatz 09,26.04.2022 19:05,202,Hochregallager,Packplatz,2022-04-26 13:15:00,2022-04-26 14:11:00
3436,57,26.04.2022 18:03,26.04.2022 18:52,26.04.2022 18:33,435,Packplatz 06,26.04.2022 16:13,442,Wareneingang,Hochregallager,2022-04-26 01:00:00,2022-04-26 03:31:00
3436,57,26.04.2022 18:03,26.04.2022 18:52,26.04.2022 18:33,435,Packplatz 06,26.04.2022 16:13,442,Hochregallager,Packplatz,2022-04-26 14:45:00,2022-04-26 15:26:00
3442,46,26.04.2022 17:05,26.04.2022 19:42,26.04.2022 17:35,198,Packplatz 05,26.04.2022 16:34,210,Wareneingang,Hochregallager,2022-04-25 16:14:00,2022-04-25 16:52:00
3442,46,26.04.2022 17:05,26.04.2022 19:42,26.04.2022 17:35,198,Packplatz 05,26.04.2022 16:34,210,Hochregallager,Packplatz,2022-04-26 11:29:00,2022-04-26 14:07:00
3444,53,26.04.2022 14:10,26.04.2022 16:18,26.04.2022 14:40,169,Packplatz 09,26.04.2022 13:09,416,Hochregallager,Packplatz,2022-04-26 08:16:00,2022-04-26 12:13:00
3444,53,26.04.2022 14:10,26.04.2022 16:18,26.04.2022 14:40,169,Packplatz 09,26.04.2022 13:09,416,Wareneingang,Hochregallager,2022-04-26 08:58:00,2022-04-26 12:54:00
3466,72,26.04.2022 20:39,26.04.2022 21:25,26.04.2022 21:09,938,Packplatz 06,26.04.2022 19:27,129,Wareneingang,Hochregallager,2022-04-25 05:14:00,2022-04-25 06:20:00
3466,72,26.04.2022 20:39,26.04.2022 21:25,26.04.2022 21:09,938,Packplatz 06,26.04.2022 19:27,129,Hochregallager,Packplatz,2022-04-26 11:24:00,2022-04-26 12:14:00
3477,81,26.04.2022 20:03,26.04.2022 22:04,26.04.2022 20:33,909,Packplatz 08,26.04.2022 17:59,50,Wareneingang,Hochregallager,2022-04-26 08:47:00,2022-04-26 10:38:00
3477,81,26.04.2022 20:03,26.04.2022 22:04,26.04.2022 20:33,909,Packplatz 08,26.04.2022 17:59,50,Hochregallager,Packplatz,2022-04-26 15:17:00,2022-04-26 17:20:00
3512,68,26.04.2022 15:54,26.04.2022 19:09,26.04.2022 16:24,351,Packplatz 07,26.04.2022 13:58,104,Wareneingang,Hochregallager,2022-04-26 03:06:00,2022-04-26 05:25:00
3512,68,26.04.2022 15:54,26.04.2022 19:09,26.04.2022 16:24,351,Packplatz 07,26.04.2022 13:58,104,Hochregallager,Packplatz,2022-04-26 13:16:00,2022-04-26 17:10:00
3535,84,26.04.2022 18:39,26.04.2022 20:06,26.04.2022 19:09,314,Packplatz 04,26.04.2022 15:55,489,Hochregallager,Packplatz,2022-04-26 07:52:00,2022-04-26 10:56:00
3535,84,26.04.2022 18:39,26.04.2022 20:06,26.04.2022 19:09,314,Packplatz 04,26.04.2022 15:55,489,Wareneingang,Hochregallager,2022-04-26 08:04:00,2022-04-26 11:02:00
3537,93,26.04.2022 17:54,26.04.2022 21:31,26.04.2022 18:24,292,Packplatz 03,26.04.2022 15:37,33,Wareneingang,Hochregallager,2022-04-26 02:23:00,2022-04-26 05:23:00
3537,93,26.04.2022 17:54,26.04.2022 21:31,26.04.2022 18:24,292,Packplatz 03,26.04.2022 15:37,33,Hochregallager,Packplatz,2022-04-26 10:22:00,2022-04-26 12:22:00
3559,22,26.04.2022 21:07,26.04.2022 22:08,26.04.2022 21:37,499,Packplatz 02,26.04.2022 18:29,326,Wareneingang,Hochregallager,2022-04-26 06:21:00,2022-04-26 07:28:00
3559,22,26.04.2022 21:07,26.04.2022 22:08,26.04.2022 21:37,499,Packplatz 02,26.04.2022 18:29,326,Hochregallager,Packplatz,2022-04-26 17:31:00,2022-04-26 17:52:00
3564,26,26.04.2022 18:44,26.04.2022 19:34,26.04.2022 19:14,928,Packplatz 06,26.04.2022 17:10,110,Wareneingang,Hochregallager,2022-04-26 04:59:00,2022-04-26 06:18:00
3564,26,26.04.2022 18:44,26.04.2022 19:34,26.04.2022 19:14,928,Packplatz 06,26.04.2022 17:10,110,Hochregallager,Packplatz,2022-04-26 13:03:00,2022-04-26 15:30:00
3571,98,26.04.2022 19:45,26.04.2022 21:43,26.04.2022 20:15,325,Packplatz 09,26.04.2022 17:21,88,Wareneingang,Hochregallager,2022-04-26 06:11:00,2022-04-26 08:08:00
3571,98,26.04.2022 19:45,26.04.2022 21:43,26.04.2022 20:15,325,Packplatz 09,26.04.2022 17:21,88,Hochregallager,Packplatz,2022-04-26 10:49:00,2022-04-26 14:29:00
3594,94,26.04.2022 19:54,26.04.2022 21:38,26.04.2022 20:24,129,Packplatz 03,26.04.2022 19:04,269,Hochregallager,Packplatz,2022-04-26 07:06:00,2022-04-26 10:49:00
3594,94,26.04.2022 19:54,26.04.2022 21:38,26.04.2022 20:24,129,Packplatz 03,26.04.2022 19:04,269,Wareneingang,Hochregallager,2022-04-26 07:32:00,2022-04-26 10:49:00
3601,39,26.04.2022 21:11,26.04.2022 23:01,26.04.2022 21:41,472,Packplatz 09,26.04.2022 15:36,120,Wareneingang,Hochregallager,2022-04-26 02:15:00,2022-04-26 04:28:00
3601,20,26.04.2022 18:08,26.04.2022 18:44,26.04.2022 18:38,472,Packplatz 09,26.04.2022 15:36,120,Wareneingang,Hochregallager,2022-04-26 02:15:00,2022-04-26 04:28:00
3601,39,26.04.2022 21:11,26.04.2022 23:01,26.04.2022 21:41,412,Packplatz 05,26.04.2022 19:53,272,Wareneingang,Hochregallager,2022-04-26 06:36:00,2022-04-26 09:46:00
3601,20,26.04.2022 18:08,26.04.2022 18:44,26.04.2022 18:38,412,Packplatz 05,26.04.2022 19:53,272,Wareneingang,Hochregallager,2022-04-26 06:36:00,2022-04-26 09:46:00
3601,39,26.04.2022 21:11,26.04.2022 23:01,26.04.2022 21:41,472,Packplatz 09,26.04.2022 15:36,120,Hochregallager,Packplatz,2022-04-26 13:27:00,2022-04-26 13:34:00
3601,20,26.04.2022 18:08,26.04.2022 18:44,26.04.2022 18:38,472,Packplatz 09,26.04.2022 15:36,120,Hochregallager,Packplatz,2022-04-26 13:27:00,2022-04-26 13:34:00
3601,39,26.04.2022 21:11,26.04.2022 23:01,26.04.2022 21:41,412,Packplatz 05,26.04.2022 19:53,272,Hochregallager,Packplatz,2022-04-26 15:47:00,2022-04-26 15:55:00
3601,20,26.04.2022 18:08,26.04.2022 18:44,26.04.2022 18:38,412,Packplatz 05,26.04.2022 19:53,272,Hochregallager,Packplatz,2022-04-26 15:47:00,2022-04-26 15:55:00
3614,33,26.04.2022 19:03,26.04.2022 21:45,26.04.2022 19:33,401,Packplatz 01,26.04.2022 15:03,474,Wareneingang,Hochregallager,2022-04-26 06:32:00,2022-04-26 10:03:00
3614,33,26.04.2022 19:03,26.04.2022 21:45,26.04.2022 19:33,401,Packplatz 01,26.04.2022 15:03,474,Hochregallager,Packplatz,2022-04-26 10:23:00,2022-04-26 13:01:00
3616,87,26.04.2022 17:10,26.04.2022 17:48,26.04.2022 17:40,137,Packplatz 04,26.04.2022 14:12,391,Wareneingang,Hochregallager,2022-04-26 07:43:00,2022-04-26 11:33:00
3616,87,26.04.2022 17:10,26.04.2022 17:48,26.04.2022 17:40,137,Packplatz 04,26.04.2022 14:12,391,Hochregallager,Packplatz,2022-04-26 09:33:00,2022-04-26 10:36:00
3622,62,26.04.2022 16:27,26.04.2022 16:41,26.04.2022 16:57,604,Packplatz 04,26.04.2022 13:10,489,Wareneingang,Hochregallager,2022-04-25 20:49:00,2022-04-25 21:15:00
3622,62,26.04.2022 16:27,26.04.2022 16:41,26.04.2022 16:57,604,Packplatz 04,26.04.2022 13:10,489,Hochregallager,Packplatz,2022-04-26 10:27:00,2022-04-26 11:49:00
3629,87,26.04.2022 21:09,26.04.2022 23:11,26.04.2022 21:39,487,Packplatz 06,26.04.2022 19:07,27,Wareneingang,Hochregallager,2022-04-26 09:43:00,2022-04-26 11:25:00
3629,87,26.04.2022 21:09,26.04.2022 23:11,26.04.2022 21:39,487,Packplatz 06,26.04.2022 19:07,27,Hochregallager,Packplatz,2022-04-26 20:18:00,2022-04-26 20:52:00
3637,98,26.04.2022 18:18,26.04.2022 21:51,26.04.2022 18:48,316,Packplatz 03,26.04.2022 17:22,51,Wareneingang,Hochregallager,2022-04-25 21:04:00,2022-04-26 00:57:00
3637,98,26.04.2022 18:18,26.04.2022 21:51,26.04.2022 18:48,316,Packplatz 03,26.04.2022 17:22,51,Hochregallager,Packplatz,2022-04-26 15:57:00,2022-04-26 16:22:00
3657,46,26.04.2022 18:25,26.04.2022 20:29,26.04.2022 18:55,201,Packplatz 06,26.04.2022 14:55,117,Wareneingang,Hochregallager,2022-04-25 23:39:00,2022-04-26 01:33:00
3657,46,26.04.2022 18:25,26.04.2022 20:29,26.04.2022 18:55,201,Packplatz 06,26.04.2022 14:55,117,Hochregallager,Packplatz,2022-04-26 11:45:00,2022-04-26 13:14:00
3695,50,26.04.2022 17:13,26.04.2022 20:12,26.04.2022 17:43,570,Packplatz 08,26.04.2022 15:38,122,Hochregallager,Packplatz,2022-04-26 05:42:00,2022-04-26 08:44:00
3695,50,26.04.2022 17:13,26.04.2022 20:12,26.04.2022 17:43,570,Packplatz 08,26.04.2022 15:38,122,Wareneingang,Hochregallager,2022-04-26 05:47:00,2022-04-26 09:44:00
3704,99,26.04.2022 18:31,26.04.2022 20:29,26.04.2022 19:01,139,Packplatz 03,26.04.2022 18:05,211,Wareneingang,Hochregallager,2022-04-26 07:23:00,2022-04-26 09:45:00
3704,99,26.04.2022 18:31,26.04.2022 20:29,26.04.2022 19:01,139,Packplatz 03,26.04.2022 18:05,211,Hochregallager,Packplatz,2022-04-26 13:58:00,2022-04-26 14:25:00
3715,90,26.04.2022 18:12,26.04.2022 18:58,26.04.2022 18:42,610,Packplatz 05,26.04.2022 18:07,226,Wareneingang,Hochregallager,2022-04-26 07:03:00,2022-04-26 08:52:00
3715,90,26.04.2022 18:12,26.04.2022 18:58,26.04.2022 18:42,610,Packplatz 05,26.04.2022 18:07,226,Hochregallager,Packplatz,2022-04-26 11:50:00,2022-04-26 14:05:00
3726,67,26.04.2022 21:28,26.04.2022 22:40,26.04.2022 21:58,244,Packplatz 09,26.04.2022 18:32,390,Wareneingang,Hochregallager,2022-04-26 04:30:00,2022-04-26 06:33:00
3726,36,26.04.2022 21:28,26.04.2022 21:56,26.04.2022 21:58,244,Packplatz 09,26.04.2022 18:32,390,Wareneingang,Hochregallager,2022-04-26 04:30:00,2022-04-26 06:33:00
3726,67,26.04.2022 21:28,26.04.2022 22:40,26.04.2022 21:58,882,Packplatz 03,26.04.2022 20:44,491,Wareneingang,Hochregallager,2022-04-26 05:31:00,2022-04-26 08:51:00
3726,36,26.04.2022 21:28,26.04.2022 21:56,26.04.2022 21:58,882,Packplatz 03,26.04.2022 20:44,491,Wareneingang,Hochregallager,2022-04-26 05:31:00,2022-04-26 08:51:00
3726,67,26.04.2022 21:28,26.04.2022 22:40,26.04.2022 21:58,244,Packplatz 09,26.04.2022 18:32,390,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 13:13:00
3726,36,26.04.2022 21:28,26.04.2022 21:56,26.04.2022 21:58,244,Packplatz 09,26.04.2022 18:32,390,Hochregallager,Packplatz,2022-04-26 09:50:00,2022-04-26 13:13:00
3726,67,26.04.2022 21:28,26.04.2022 22:40,26.04.2022 21:58,882,Packplatz 03,26.04.2022 20:44,491,Hochregallager,Packplatz,2022-04-26 13:26:00,2022-04-26 16:46:00
3726,36,26.04.2022 21:28,26.04.2022 21:56,26.04.2022 21:58,882,Packplatz 03,26.04.2022 20:44,491,Hochregallager,Packplatz,2022-04-26 13:26:00,2022-04-26 16:46:00
3728,62,26.04.2022 20:52,26.04.2022 22:11,26.04.2022 21:22,285,Packplatz 05,26.04.2022 19:06,200,Wareneingang,Hochregallager,2022-04-26 08:06:00,2022-04-26 09:53:00
3728,62,26.04.2022 20:52,26.04.2022 22:11,26.04.2022 21:22,285,Packplatz 05,26.04.2022 19:06,200,Hochregallager,Packplatz,2022-04-26 17:35:00,2022-04-26 18:28:00
3734,41,26.04.2022 18:36,26.04.2022 18:55,26.04.2022 19:06,483,Packplatz 02,26.04.2022 15:06,175,Wareneingang,Hochregallager,2022-04-26 04:58:00,2022-04-26 05:30:00
3734,41,26.04.2022 18:36,26.04.2022 18:55,26.04.2022 19:06,483,Packplatz 02,26.04.2022 15:06,175,Hochregallager,Packplatz,2022-04-26 12:34:00,2022-04-26 14:54:00
3738,53,26.04.2022 21:51,27.04.2022 01:23,26.04.2022 22:21,605,Packplatz 04,26.04.2022 19:49,276,Hochregallager,Packplatz,2022-04-26 08:30:00,2022-04-26 11:23:00
3738,53,26.04.2022 21:51,27.04.2022 01:23,26.04.2022 22:21,605,Packplatz 04,26.04.2022 19:49,276,Wareneingang,Hochregallager,2022-04-26 10:21:00,2022-04-26 11:01:00
3739,53,26.04.2022 18:45,26.04.2022 21:00,26.04.2022 19:15,747,Packplatz 05,26.04.2022 16:59,263,Wareneingang,Hochregallager,2022-04-25 15:33:00,2022-04-25 16:38:00
3739,53,26.04.2022 18:45,26.04.2022 21:00,26.04.2022 19:15,747,Packplatz 05,26.04.2022 16:59,263,Hochregallager,Packplatz,2022-04-26 16:20:00,2022-04-26 16:45:00
3740,82,26.04.2022 22:44,27.04.2022 01:46,26.04.2022 23:14,542,Packplatz 09,26.04.2022 22:13,286,Wareneingang,Hochregallager,2022-04-25 16:26:00,2022-04-25 19:39:00
3740,82,26.04.2022 22:44,27.04.2022 01:46,26.04.2022 23:14,542,Packplatz 09,26.04.2022 22:13,286,Hochregallager,Packplatz,2022-04-26 16:38:00,2022-04-26 19:32:00
3766,15,26.04.2022 18:56,26.04.2022 20:52,26.04.2022 19:26,919,Packplatz 02,26.04.2022 17:15,486,Wareneingang,Hochregallager,2022-04-26 06:06:00,2022-04-26 07:15:00
3766,15,26.04.2022 18:56,26.04.2022 20:52,26.04.2022 19:26,919,Packplatz 02,26.04.2022 17:15,486,Hochregallager,Packplatz,2022-04-26 12:35:00,2022-04-26 16:05:00
3782,51,26.04.2022 15:21,26.04.2022 17:36,26.04.2022 15:51,319,Packplatz 01,26.04.2022 12:12,400,Wareneingang,Hochregallager,2022-04-26 02:52:00,2022-04-26 03:42:00
3782,51,26.04.2022 15:21,26.04.2022 17:36,26.04.2022 15:51,319,Packplatz 01,26.04.2022 12:12,400,Hochregallager,Packplatz,2022-04-26 06:15:00,2022-04-26 09:23:00
