case_id,process_activity,Auftragsnummer,Versand_ID,Verladestart,Verladeende,Versand_SOLL,Lagereinheit_ID,Packplatz,Packzeitpunkt,Menge,Lagerort_von,Lagerort_nach,Startzeitpunkt,Endzeitpunkt,Verspaetung,Lagerort
86,Waren im Warenausgang,3010,86,18.07.2022 23:06,19.07.2022 00:21,18.07.2022 23:36,833,Packplatz 02,18.07.2022 20:55,316,Packplatz,Warenausgang,2022-07-18 17:33:00,2022-07-18 23:06:00,True,Warenausgang
86,Waren verladen,3010,86,18.07.2022 23:06,19.07.2022 00:21,18.07.2022 23:36,833,Packplatz 02,18.07.2022 20:55,316,Warenausgang,Transportmittel,2022-07-18 23:06:00,2022-07-19 00:21:00,True,Transportmittel
35,Ware vereinnahmen,3022,35,18.07.2022 23:16,18.07.2022 23:41,18.07.2022 23:46,492,Packplatz 06,18.07.2022 23:00,178,Wareneingang,Hochregallager,2022-07-18 11:04:00,2022-07-18 14:40:00,False,Wareneingang
35,Waren lagern,3022,35,18.07.2022 23:16,18.07.2022 23:41,18.07.2022 23:46,492,Packplatz 06,18.07.2022 23:00,178,Hochregallager,Hochregallager,2022-07-18 14:40:00,2022-07-18 19:23:00,False,Hochregallager
35,Waren kommissionieren,3022,35,18.07.2022 23:16,18.07.2022 23:41,18.07.2022 23:46,492,Packplatz 06,18.07.2022 23:00,178,Hochregallager,Packplatz,2022-07-18 19:23:00,2022-07-18 21:20:00,False,Packplatz
35,Waren im Warenausgang,3022,35,18.07.2022 23:16,18.07.2022 23:41,18.07.2022 23:46,492,Packplatz 06,18.07.2022 23:00,178,Packplatz,Warenausgang,2022-07-18 21:20:00,2022-07-18 23:16:00,False,Warenausgang
35,Waren verladen,3022,35,18.07.2022 23:16,18.07.2022 23:41,18.07.2022 23:46,492,Packplatz 06,18.07.2022 23:00,178,Warenausgang,Transportmittel,2022-07-18 23:16:00,2022-07-18 23:41:00,False,Transportmittel
44,Ware vereinnahmen,3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06,995,Packplatz 01,18.07.2022 20:38,347,Wareneingang,Hochregallager,2022-07-17 23:40:00,2022-07-18 01:59:00,True,Wareneingang
44,Waren lagern,3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06,995,Packplatz 01,18.07.2022 20:38,347,Hochregallager,Hochregallager,2022-07-18 01:59:00,2022-07-18 20:25:00,True,Hochregallager
44,Waren kommissionieren,3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06,995,Packplatz 01,18.07.2022 20:38,347,Hochregallager,Packplatz,2022-07-18 20:25:00,2022-07-18 20:28:00,True,Packplatz
44,Waren im Warenausgang,3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06,995,Packplatz 01,18.07.2022 20:38,347,Packplatz,Warenausgang,2022-07-18 20:28:00,2022-07-18 21:36:00,True,Warenausgang
44,Waren verladen,3034,44,18.07.2022 21:36,19.07.2022 00:12,18.07.2022 22:06,995,Packplatz 01,18.07.2022 20:38,347,Warenausgang,Transportmittel,2022-07-18 21:36:00,2022-07-19 00:12:00,True,Transportmittel
67,Ware vereinnahmen,3051,67,18.07.2022 22:28,19.07.2022 01:16,18.07.2022 22:58,786,Packplatz 01,18.07.2022 22:10,415,Wareneingang,Hochregallager,2022-07-18 07:49:00,2022-07-18 11:15:00,True,Wareneingang
67,Waren lagern,3051,67,18.07.2022 22:28,19.07.2022 01:16,18.07.2022 22:58,786,Packplatz 01,18.07.2022 22:10,415,Hochregallager,Hochregallager,2022-07-18 11:15:00,2022-07-18 15:09:00,True,Hochregallager
67,Waren kommissionieren,3051,67,18.07.2022 22:28,19.07.2022 01:16,18.07.2022 22:58,786,Packplatz 01,18.07.2022 22:10,415,Hochregallager,Packplatz,2022-07-18 15:09:00,2022-07-18 18:25:00,True,Packplatz
67,Waren im Warenausgang,3051,67,18.07.2022 22:28,19.07.2022 01:16,18.07.2022 22:58,786,Packplatz 01,18.07.2022 22:10,415,Packplatz,Warenausgang,2022-07-18 18:25:00,2022-07-18 22:28:00,True,Warenausgang
67,Waren verladen,3051,67,18.07.2022 22:28,19.07.2022 01:16,18.07.2022 22:58,786,Packplatz 01,18.07.2022 22:10,415,Warenausgang,Transportmittel,2022-07-18 22:28:00,2022-07-19 01:16:00,True,Transportmittel
51,Ware vereinnahmen,3052,51,18.07.2022 18:41,18.07.2022 20:53,18.07.2022 19:11,352,Packplatz 01,18.07.2022 16:34,163,Wareneingang,Hochregallager,2022-07-18 13:23:00,2022-07-18 16:47:00,True,Wareneingang
51,Waren lagern,3052,51,18.07.2022 18:41,18.07.2022 20:53,18.07.2022 19:11,352,Packplatz 01,18.07.2022 16:34,163,Hochregallager,Hochregallager,2022-07-18 16:47:00,2022-07-18 18:50:00,True,Hochregallager
51,Waren kommissionieren,3052,51,18.07.2022 18:41,18.07.2022 20:53,18.07.2022 19:11,548,Packplatz 03,18.07.2022 22:21,404,Hochregallager,Packplatz,2022-07-18 18:50:00,2022-07-18 22:01:00,True,Packplatz
51,Waren im Warenausgang,3052,51,18.07.2022 18:41,18.07.2022 20:53,18.07.2022 19:11,352,Packplatz 01,18.07.2022 16:34,163,Packplatz,Warenausgang,2022-07-18 22:01:00,2022-07-18 18:41:00,True,Warenausgang
51,Waren verladen,3052,51,18.07.2022 18:41,18.07.2022 20:53,18.07.2022 19:11,352,Packplatz 01,18.07.2022 16:34,163,Warenausgang,Transportmittel,2022-07-18 18:41:00,2022-07-18 20:53:00,True,Transportmittel
67,Ware vereinnahmen,3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48,352,Packplatz 01,18.07.2022 16:34,163,Wareneingang,Hochregallager,2022-07-18 13:23:00,2022-07-18 16:47:00,True,Wareneingang
67,Waren lagern,3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48,352,Packplatz 01,18.07.2022 16:34,163,Hochregallager,Hochregallager,2022-07-18 16:47:00,2022-07-18 18:50:00,True,Hochregallager
67,Waren kommissionieren,3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48,548,Packplatz 03,18.07.2022 22:21,404,Hochregallager,Packplatz,2022-07-18 18:50:00,2022-07-18 22:01:00,True,Packplatz
67,Waren im Warenausgang,3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48,352,Packplatz 01,18.07.2022 16:34,163,Packplatz,Warenausgang,2022-07-18 22:01:00,2022-07-18 23:18:00,True,Warenausgang
67,Waren verladen,3052,67,18.07.2022 23:18,19.07.2022 01:18,18.07.2022 23:48,352,Packplatz 01,18.07.2022 16:34,163,Warenausgang,Transportmittel,2022-07-18 23:18:00,2022-07-19 01:18:00,True,Transportmittel
81,Ware vereinnahmen,3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16,473,Packplatz 06,18.07.2022 20:35,289,Wareneingang,Hochregallager,2022-07-18 03:08:00,2022-07-18 04:36:00,True,Wareneingang
81,Waren lagern,3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16,473,Packplatz 06,18.07.2022 20:35,289,Hochregallager,Hochregallager,2022-07-18 04:36:00,2022-07-18 17:28:00,True,Hochregallager
81,Waren kommissionieren,3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16,473,Packplatz 06,18.07.2022 20:35,289,Hochregallager,Packplatz,2022-07-18 17:28:00,2022-07-18 18:34:00,True,Packplatz
81,Waren im Warenausgang,3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16,473,Packplatz 06,18.07.2022 20:35,289,Packplatz,Warenausgang,2022-07-18 18:34:00,2022-07-18 22:46:00,True,Warenausgang
81,Waren verladen,3061,81,18.07.2022 22:46,18.07.2022 23:19,18.07.2022 23:16,473,Packplatz 06,18.07.2022 20:35,289,Warenausgang,Transportmittel,2022-07-18 22:46:00,2022-07-18 23:19:00,True,Transportmittel
59,Ware vereinnahmen,3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02,882,Packplatz 04,18.07.2022 17:51,185,Wareneingang,Hochregallager,2022-07-18 02:54:00,2022-07-18 05:48:00,True,Wareneingang
59,Waren lagern,3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02,882,Packplatz 04,18.07.2022 17:51,185,Hochregallager,Hochregallager,2022-07-18 05:48:00,2022-07-18 12:37:00,True,Hochregallager
59,Waren kommissionieren,3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02,882,Packplatz 04,18.07.2022 17:51,185,Hochregallager,Packplatz,2022-07-18 12:37:00,2022-07-18 14:51:00,True,Packplatz
59,Waren im Warenausgang,3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02,882,Packplatz 04,18.07.2022 17:51,185,Packplatz,Warenausgang,2022-07-18 14:51:00,2022-07-18 21:32:00,True,Warenausgang
59,Waren verladen,3067,59,18.07.2022 21:32,18.07.2022 22:32,18.07.2022 22:02,882,Packplatz 04,18.07.2022 17:51,185,Warenausgang,Transportmittel,2022-07-18 21:32:00,2022-07-18 22:32:00,True,Transportmittel
56,Ware vereinnahmen,3068,56,18.07.2022 21:23,18.07.2022 23:28,18.07.2022 21:53,321,Packplatz 08,18.07.2022 20:43,416,Wareneingang,Hochregallager,2022-07-18 10:15:00,2022-07-18 11:54:00,True,Wareneingang
56,Waren lagern,3068,56,18.07.2022 21:23,18.07.2022 23:28,18.07.2022 21:53,321,Packplatz 08,18.07.2022 20:43,416,Hochregallager,Hochregallager,2022-07-18 11:54:00,2022-07-18 17:17:00,True,Hochregallager
56,Waren kommissionieren,3068,56,18.07.2022 21:23,18.07.2022 23:28,18.07.2022 21:53,321,Packplatz 08,18.07.2022 20:43,416,Hochregallager,Packplatz,2022-07-18 17:17:00,2022-07-18 20:00:00,True,Packplatz
56,Waren im Warenausgang,3068,56,18.07.2022 21:23,18.07.2022 23:28,18.07.2022 21:53,321,Packplatz 08,18.07.2022 20:43,416,Packplatz,Warenausgang,2022-07-18 20:00:00,2022-07-18 21:23:00,True,Warenausgang
56,Waren verladen,3068,56,18.07.2022 21:23,18.07.2022 23:28,18.07.2022 21:53,321,Packplatz 08,18.07.2022 20:43,416,Warenausgang,Transportmittel,2022-07-18 21:23:00,2022-07-18 23:28:00,True,Transportmittel
13,Ware vereinnahmen,3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43,891,Packplatz 06,18.07.2022 19:25,130,Wareneingang,Hochregallager,2022-07-17 22:25:00,2022-07-18 00:59:00,True,Wareneingang
13,Waren lagern,3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43,891,Packplatz 06,18.07.2022 19:25,130,Hochregallager,Hochregallager,2022-07-18 00:59:00,2022-07-18 11:34:00,True,Hochregallager
13,Waren kommissionieren,3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43,891,Packplatz 06,18.07.2022 19:25,130,Hochregallager,Packplatz,2022-07-18 11:34:00,2022-07-18 15:27:00,True,Packplatz
13,Waren im Warenausgang,3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43,891,Packplatz 06,18.07.2022 19:25,130,Packplatz,Warenausgang,2022-07-18 15:27:00,2022-07-18 22:13:00,True,Warenausgang
13,Waren verladen,3072,13,18.07.2022 22:13,18.07.2022 23:52,18.07.2022 22:43,891,Packplatz 06,18.07.2022 19:25,130,Warenausgang,Transportmittel,2022-07-18 22:13:00,2022-07-18 23:52:00,True,Transportmittel
74,Ware vereinnahmen,3079,74,18.07.2022 19:16,18.07.2022 19:33,18.07.2022 19:46,228,Packplatz 05,18.07.2022 15:28,239,Wareneingang,Hochregallager,2022-07-18 10:04:00,2022-07-18 12:15:00,False,Wareneingang
74,Waren lagern,3079,74,18.07.2022 19:16,18.07.2022 19:33,18.07.2022 19:46,228,Packplatz 05,18.07.2022 15:28,239,Hochregallager,Hochregallager,2022-07-18 12:15:00,2022-07-18 10:53:00,False,Hochregallager
74,Waren kommissionieren,3079,74,18.07.2022 19:16,18.07.2022 19:33,18.07.2022 19:46,228,Packplatz 05,18.07.2022 15:28,239,Hochregallager,Packplatz,2022-07-18 10:53:00,2022-07-18 12:27:00,False,Packplatz
74,Waren im Warenausgang,3079,74,18.07.2022 19:16,18.07.2022 19:33,18.07.2022 19:46,228,Packplatz 05,18.07.2022 15:28,239,Packplatz,Warenausgang,2022-07-18 12:27:00,2022-07-18 19:16:00,False,Warenausgang
74,Waren verladen,3079,74,18.07.2022 19:16,18.07.2022 19:33,18.07.2022 19:46,228,Packplatz 05,18.07.2022 15:28,239,Warenausgang,Transportmittel,2022-07-18 19:16:00,2022-07-18 19:33:00,False,Transportmittel
75,Ware vereinnahmen,3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08,108,Packplatz 09,18.07.2022 19:25,240,Wareneingang,Hochregallager,2022-07-18 03:45:00,2022-07-18 06:21:00,True,Wareneingang
75,Waren lagern,3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08,108,Packplatz 09,18.07.2022 19:25,240,Hochregallager,Hochregallager,2022-07-18 06:21:00,2022-07-18 15:16:00,True,Hochregallager
75,Waren kommissionieren,3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08,108,Packplatz 09,18.07.2022 19:25,240,Hochregallager,Packplatz,2022-07-18 15:16:00,2022-07-18 16:29:00,True,Packplatz
75,Waren im Warenausgang,3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08,108,Packplatz 09,18.07.2022 19:25,240,Packplatz,Warenausgang,2022-07-18 16:29:00,2022-07-18 22:38:00,True,Warenausgang
75,Waren verladen,3094,75,18.07.2022 22:38,19.07.2022 02:12,18.07.2022 23:08,108,Packplatz 09,18.07.2022 19:25,240,Warenausgang,Transportmittel,2022-07-18 22:38:00,2022-07-19 02:12:00,True,Transportmittel
43,Ware vereinnahmen,3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32,546,Packplatz 01,18.07.2022 21:39,90,Wareneingang,Hochregallager,2022-07-18 10:48:00,2022-07-18 13:07:00,True,Wareneingang
43,Waren lagern,3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32,546,Packplatz 01,18.07.2022 21:39,90,Hochregallager,Hochregallager,2022-07-18 13:07:00,2022-07-18 17:34:00,True,Hochregallager
43,Waren kommissionieren,3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32,546,Packplatz 01,18.07.2022 21:39,90,Hochregallager,Packplatz,2022-07-18 17:34:00,2022-07-18 17:39:00,True,Packplatz
43,Waren im Warenausgang,3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32,546,Packplatz 01,18.07.2022 21:39,90,Packplatz,Warenausgang,2022-07-18 17:39:00,2022-07-18 22:02:00,True,Warenausgang
43,Waren verladen,3096,43,18.07.2022 22:02,19.07.2022 01:16,18.07.2022 22:32,546,Packplatz 01,18.07.2022 21:39,90,Warenausgang,Transportmittel,2022-07-18 22:02:00,2022-07-19 01:16:00,True,Transportmittel
98,Ware vereinnahmen,3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30,585,Packplatz 04,18.07.2022 19:33,307,Wareneingang,Hochregallager,2022-07-18 08:25:00,2022-07-18 12:17:00,True,Wareneingang
98,Waren lagern,3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30,585,Packplatz 04,18.07.2022 19:33,307,Hochregallager,Hochregallager,2022-07-18 12:17:00,2022-07-18 12:57:00,True,Hochregallager
98,Waren kommissionieren,3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30,585,Packplatz 04,18.07.2022 19:33,307,Hochregallager,Packplatz,2022-07-18 12:57:00,2022-07-18 16:24:00,True,Packplatz
98,Waren im Warenausgang,3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30,585,Packplatz 04,18.07.2022 19:33,307,Packplatz,Warenausgang,2022-07-18 16:24:00,2022-07-18 21:00:00,True,Warenausgang
98,Waren verladen,3103,98,18.07.2022 21:00,19.07.2022 00:00,18.07.2022 21:30,585,Packplatz 04,18.07.2022 19:33,307,Warenausgang,Transportmittel,2022-07-18 21:00:00,2022-07-19 00:00:00,True,Transportmittel
41,Ware vereinnahmen,3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05,999,Packplatz 09,18.07.2022 20:21,311,Wareneingang,Hochregallager,2022-07-18 10:25:00,2022-07-18 12:57:00,True,Wareneingang
41,Waren lagern,3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05,999,Packplatz 09,18.07.2022 20:21,311,Hochregallager,Hochregallager,2022-07-18 12:57:00,2022-07-18 13:06:00,True,Hochregallager
41,Waren kommissionieren,3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05,999,Packplatz 09,18.07.2022 20:21,311,Hochregallager,Packplatz,2022-07-18 13:06:00,2022-07-18 16:24:00,True,Packplatz
41,Waren im Warenausgang,3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05,999,Packplatz 09,18.07.2022 20:21,311,Packplatz,Warenausgang,2022-07-18 16:24:00,2022-07-18 21:35:00,True,Warenausgang
41,Waren verladen,3106,41,18.07.2022 21:35,19.07.2022 01:19,18.07.2022 22:05,999,Packplatz 09,18.07.2022 20:21,311,Warenausgang,Transportmittel,2022-07-18 21:35:00,2022-07-19 01:19:00,True,Transportmittel
79,Ware vereinnahmen,3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05,876,Packplatz 04,18.07.2022 21:31,4,Wareneingang,Hochregallager,2022-07-18 06:08:00,2022-07-18 07:51:00,True,Wareneingang
79,Waren lagern,3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05,876,Packplatz 04,18.07.2022 21:31,4,Hochregallager,Hochregallager,2022-07-18 07:51:00,2022-07-18 19:10:00,True,Hochregallager
79,Waren kommissionieren,3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05,876,Packplatz 04,18.07.2022 21:31,4,Hochregallager,Packplatz,2022-07-18 19:10:00,2022-07-18 20:15:00,True,Packplatz
79,Waren im Warenausgang,3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05,876,Packplatz 04,18.07.2022 21:31,4,Packplatz,Warenausgang,2022-07-18 20:15:00,2022-07-18 22:35:00,True,Warenausgang
79,Waren verladen,3118,79,18.07.2022 22:35,19.07.2022 02:26,18.07.2022 23:05,876,Packplatz 04,18.07.2022 21:31,4,Warenausgang,Transportmittel,2022-07-18 22:35:00,2022-07-19 02:26:00,True,Transportmittel
60,Ware vereinnahmen,3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07,798,Packplatz 09,18.07.2022 22:53,162,Wareneingang,Hochregallager,2022-07-18 13:47:00,2022-07-18 15:09:00,True,Wareneingang
60,Waren lagern,3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07,798,Packplatz 09,18.07.2022 22:53,162,Hochregallager,Hochregallager,2022-07-18 15:09:00,2022-07-18 16:42:00,True,Hochregallager
60,Waren kommissionieren,3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07,798,Packplatz 09,18.07.2022 22:53,162,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 19:21:00,True,Packplatz
60,Waren im Warenausgang,3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07,798,Packplatz 09,18.07.2022 22:53,162,Packplatz,Warenausgang,2022-07-18 19:21:00,2022-07-19 00:37:00,True,Warenausgang
60,Waren verladen,3164,60,19.07.2022 00:37,19.07.2022 02:56,19.07.2022 01:07,798,Packplatz 09,18.07.2022 22:53,162,Warenausgang,Transportmittel,2022-07-19 00:37:00,2022-07-19 02:56:00,True,Transportmittel
74,Ware vereinnahmen,3166,74,18.07.2022 23:28,19.07.2022 01:46,18.07.2022 23:58,104,Packplatz 05,18.07.2022 20:17,51,Wareneingang,Hochregallager,2022-07-18 07:42:00,2022-07-18 09:49:00,True,Wareneingang
74,Waren lagern,3166,74,18.07.2022 23:28,19.07.2022 01:46,18.07.2022 23:58,104,Packplatz 05,18.07.2022 20:17,51,Hochregallager,Hochregallager,2022-07-18 09:49:00,2022-07-18 21:13:00,True,Hochregallager
74,Waren kommissionieren,3166,74,18.07.2022 23:28,19.07.2022 01:46,18.07.2022 23:58,292,Packplatz 03,18.07.2022 16:21,88,Hochregallager,Packplatz,2022-07-18 21:13:00,2022-07-18 23:09:00,True,Packplatz
74,Waren im Warenausgang,3166,74,18.07.2022 23:28,19.07.2022 01:46,18.07.2022 23:58,104,Packplatz 05,18.07.2022 20:17,51,Packplatz,Warenausgang,2022-07-18 23:09:00,2022-07-18 23:28:00,True,Warenausgang
74,Waren verladen,3166,74,18.07.2022 23:28,19.07.2022 01:46,18.07.2022 23:58,104,Packplatz 05,18.07.2022 20:17,51,Warenausgang,Transportmittel,2022-07-18 23:28:00,2022-07-19 01:46:00,True,Transportmittel
15,Ware vereinnahmen,3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39,104,Packplatz 05,18.07.2022 20:17,51,Wareneingang,Hochregallager,2022-07-18 07:42:00,2022-07-18 09:49:00,True,Wareneingang
15,Waren lagern,3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39,104,Packplatz 05,18.07.2022 20:17,51,Hochregallager,Hochregallager,2022-07-18 09:49:00,2022-07-18 21:13:00,True,Hochregallager
15,Waren kommissionieren,3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39,292,Packplatz 03,18.07.2022 16:21,88,Hochregallager,Packplatz,2022-07-18 21:13:00,2022-07-18 23:09:00,True,Packplatz
15,Waren im Warenausgang,3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39,104,Packplatz 05,18.07.2022 20:17,51,Packplatz,Warenausgang,2022-07-18 23:09:00,2022-07-18 19:09:00,True,Warenausgang
15,Waren verladen,3166,15,18.07.2022 19:09,18.07.2022 20:48,18.07.2022 19:39,104,Packplatz 05,18.07.2022 20:17,51,Warenausgang,Transportmittel,2022-07-18 19:09:00,2022-07-18 20:48:00,True,Transportmittel
35,Ware vereinnahmen,3171,35,18.07.2022 21:08,18.07.2022 22:50,18.07.2022 21:38,959,Packplatz 06,18.07.2022 17:58,297,Wareneingang,Hochregallager,2022-07-18 04:18:00,2022-07-18 05:22:00,True,Wareneingang
35,Waren lagern,3171,35,18.07.2022 21:08,18.07.2022 22:50,18.07.2022 21:38,959,Packplatz 06,18.07.2022 17:58,297,Hochregallager,Hochregallager,2022-07-18 05:22:00,2022-07-18 13:38:00,True,Hochregallager
35,Waren kommissionieren,3171,35,18.07.2022 21:08,18.07.2022 22:50,18.07.2022 21:38,959,Packplatz 06,18.07.2022 17:58,297,Hochregallager,Packplatz,2022-07-18 13:38:00,2022-07-18 17:09:00,True,Packplatz
35,Waren im Warenausgang,3171,35,18.07.2022 21:08,18.07.2022 22:50,18.07.2022 21:38,959,Packplatz 06,18.07.2022 17:58,297,Packplatz,Warenausgang,2022-07-18 17:09:00,2022-07-18 21:08:00,True,Warenausgang
35,Waren verladen,3171,35,18.07.2022 21:08,18.07.2022 22:50,18.07.2022 21:38,959,Packplatz 06,18.07.2022 17:58,297,Warenausgang,Transportmittel,2022-07-18 21:08:00,2022-07-18 22:50:00,True,Transportmittel
16,Ware vereinnahmen,3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52,507,Packplatz 04,18.07.2022 22:01,284,Wareneingang,Hochregallager,2022-07-18 19:28:00,2022-07-18 20:09:00,True,Wareneingang
16,Waren lagern,3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52,507,Packplatz 04,18.07.2022 22:01,284,Hochregallager,Hochregallager,2022-07-18 20:09:00,2022-07-18 19:22:00,True,Hochregallager
16,Waren kommissionieren,3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52,507,Packplatz 04,18.07.2022 22:01,284,Hochregallager,Packplatz,2022-07-18 19:22:00,2022-07-18 20:07:00,True,Packplatz
16,Waren im Warenausgang,3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52,507,Packplatz 04,18.07.2022 22:01,284,Packplatz,Warenausgang,2022-07-18 20:07:00,2022-07-18 23:22:00,True,Warenausgang
16,Waren verladen,3174,16,18.07.2022 23:22,19.07.2022 01:18,18.07.2022 23:52,507,Packplatz 04,18.07.2022 22:01,284,Warenausgang,Transportmittel,2022-07-18 23:22:00,2022-07-19 01:18:00,True,Transportmittel
63,Ware vereinnahmen,3187,63,18.07.2022 19:40,18.07.2022 22:28,18.07.2022 20:10,688,Packplatz 01,18.07.2022 17:01,445,Wareneingang,Hochregallager,2022-07-18 13:54:00,2022-07-18 15:00:00,True,Wareneingang
63,Waren lagern,3187,63,18.07.2022 19:40,18.07.2022 22:28,18.07.2022 20:10,688,Packplatz 01,18.07.2022 17:01,445,Hochregallager,Hochregallager,2022-07-18 15:00:00,2022-07-18 18:03:00,True,Hochregallager
63,Waren kommissionieren,3187,63,18.07.2022 19:40,18.07.2022 22:28,18.07.2022 20:10,688,Packplatz 01,18.07.2022 17:01,445,Hochregallager,Packplatz,2022-07-18 18:03:00,2022-07-18 18:08:00,True,Packplatz
63,Waren im Warenausgang,3187,63,18.07.2022 19:40,18.07.2022 22:28,18.07.2022 20:10,688,Packplatz 01,18.07.2022 17:01,445,Packplatz,Warenausgang,2022-07-18 18:08:00,2022-07-18 19:40:00,True,Warenausgang
63,Waren verladen,3187,63,18.07.2022 19:40,18.07.2022 22:28,18.07.2022 20:10,688,Packplatz 01,18.07.2022 17:01,445,Warenausgang,Transportmittel,2022-07-18 19:40:00,2022-07-18 22:28:00,True,Transportmittel
26,Ware vereinnahmen,3214,26,18.07.2022 23:35,19.07.2022 03:18,19.07.2022 00:05,160,Packplatz 09,18.07.2022 19:39,3,Wareneingang,Hochregallager,2022-07-17 22:24:00,2022-07-17 23:34:00,True,Wareneingang
26,Waren lagern,3214,26,18.07.2022 23:35,19.07.2022 03:18,19.07.2022 00:05,160,Packplatz 09,18.07.2022 19:39,3,Hochregallager,Hochregallager,2022-07-17 23:34:00,2022-07-18 16:42:00,True,Hochregallager
26,Waren kommissionieren,3214,26,18.07.2022 23:35,19.07.2022 03:18,19.07.2022 00:05,160,Packplatz 09,18.07.2022 19:39,3,Hochregallager,Packplatz,2022-07-18 16:42:00,2022-07-18 19:20:00,True,Packplatz
26,Waren im Warenausgang,3214,26,18.07.2022 23:35,19.07.2022 03:18,19.07.2022 00:05,160,Packplatz 09,18.07.2022 19:39,3,Packplatz,Warenausgang,2022-07-18 19:20:00,2022-07-18 23:35:00,True,Warenausgang
26,Waren verladen,3214,26,18.07.2022 23:35,19.07.2022 03:18,19.07.2022 00:05,160,Packplatz 09,18.07.2022 19:39,3,Warenausgang,Transportmittel,2022-07-18 23:35:00,2022-07-19 03:18:00,True,Transportmittel
24,Ware vereinnahmen,3227,24,18.07.2022 18:24,18.07.2022 19:21,18.07.2022 18:54,757,Packplatz 10,18.07.2022 17:17,332,Wareneingang,Hochregallager,2022-07-18 11:45:00,2022-07-18 15:22:00,True,Wareneingang
24,Waren lagern,3227,24,18.07.2022 18:24,18.07.2022 19:21,18.07.2022 18:54,757,Packplatz 10,18.07.2022 17:17,332,Hochregallager,Hochregallager,2022-07-18 15:22:00,2022-07-18 12:48:00,True,Hochregallager
24,Waren kommissionieren,3227,24,18.07.2022 18:24,18.07.2022 19:21,18.07.2022 18:54,757,Packplatz 10,18.07.2022 17:17,332,Hochregallager,Packplatz,2022-07-18 12:48:00,2022-07-18 16:07:00,True,Packplatz
